date,cities,indeed_job_postings_index
2020-05-05,Swindon,52.17
2020-05-06,Swindon,51.94
2020-05-07,Swindon,51.93
2020-05-08,Swindon,52.05
2020-05-09,Swindon,52.34
2020-05-10,Swindon,52.28
2020-05-11,Swindon,52.14
2020-05-12,Swindon,51.93
2020-05-13,Swindon,51.84
2020-05-14,Swindon,51.36
2020-05-15,Swindon,50.67
2020-05-16,Swindon,50
2020-05-17,Swindon,49.33
2020-05-18,Swindon,48.64
2020-05-19,Swindon,48.19
2020-05-20,Swindon,47.61
2020-05-21,Swindon,47.37
2020-05-22,Swindon,46.95
2020-05-23,Swindon,46.59
2020-05-24,Swindon,46.22
2020-05-25,Swindon,45.84
2020-05-26,Swindon,45.38
2020-05-27,Swindon,45.08
2020-05-28,Swindon,44.56
2020-05-29,Swindon,44.32
2020-05-30,Swindon,44.11
2020-05-31,Swindon,43.9
2020-06-01,Swindon,43.63
2020-06-02,Swindon,43.26
2020-06-03,Swindon,42.87
2020-06-04,Swindon,42.69
2020-06-05,Swindon,42.74
2020-06-06,Swindon,42.75
2020-06-07,Swindon,42.8
2020-06-08,Swindon,42.93
2020-06-09,Swindon,43.36
2020-06-10,Swindon,43.62
2020-06-11,Swindon,43.87
2020-06-12,Swindon,43.9
2020-06-13,Swindon,44.03
2020-06-14,Swindon,44.08
2020-06-15,Swindon,44.23
2020-06-16,Swindon,44.27
2020-06-17,Swindon,44.64
2020-06-18,Swindon,44.84
2020-06-19,Swindon,45.08
2020-06-20,Swindon,45.29
2020-06-21,Swindon,45.6
2020-06-22,Swindon,45.84
2020-06-23,Swindon,46.1
2020-06-24,Swindon,46.19
2020-06-25,Swindon,46.45
2020-06-26,Swindon,46.63
2020-06-27,Swindon,46.55
2020-06-28,Swindon,46.52
2020-06-29,Swindon,46.42
2020-06-30,Swindon,46.32
2020-07-01,Swindon,46.11
2020-07-02,Swindon,45.78
2020-07-03,Swindon,45.81
2020-07-04,Swindon,46.33
2020-07-05,Swindon,46.91
2020-07-06,Swindon,47.58
2020-07-07,Swindon,48.31
2020-07-08,Swindon,49.23
2020-07-09,Swindon,50.06
2020-07-10,Swindon,50.55
2020-07-11,Swindon,50.59
2020-07-12,Swindon,50.8
2020-07-13,Swindon,50.97
2020-07-14,Swindon,51.01
2020-07-15,Swindon,50.8
2020-07-16,Swindon,50.89
2020-07-17,Swindon,50.92
2020-07-18,Swindon,51.35
2020-07-19,Swindon,51.51
2020-07-20,Swindon,51.54
2020-07-21,Swindon,51.67
2020-07-22,Swindon,51.8
2020-07-23,Swindon,51.69
2020-07-24,Swindon,51.83
2020-07-25,Swindon,51.82
2020-07-26,Swindon,51.82
2020-07-27,Swindon,51.91
2020-07-28,Swindon,51.95
2020-07-29,Swindon,52.19
2020-07-30,Swindon,52.33
2020-07-31,Swindon,52.56
2020-08-01,Swindon,52.76
2020-08-02,Swindon,52.98
2020-08-03,Swindon,53.12
2020-08-04,Swindon,53.14
2020-08-05,Swindon,53.42
2020-08-06,Swindon,53.92
2020-08-07,Swindon,54.22
2020-08-08,Swindon,54.49
2020-08-09,Swindon,54.73
2020-08-10,Swindon,54.91
2020-08-11,Swindon,55.24
2020-08-12,Swindon,55.28
2020-08-13,Swindon,55.38
2020-08-14,Swindon,55.42
2020-08-15,Swindon,55.5
2020-08-16,Swindon,55.55
2020-08-17,Swindon,55.83
2020-08-18,Swindon,56.15
2020-08-19,Swindon,56.36
2020-08-20,Swindon,56.49
2020-08-21,Swindon,56.59
2020-08-22,Swindon,56.62
2020-08-23,Swindon,56.75
2020-08-24,Swindon,56.84
2020-08-25,Swindon,56.82
2020-08-26,Swindon,57.05
2020-08-27,Swindon,57.18
2020-08-28,Swindon,57.24
2020-08-29,Swindon,57.76
2020-08-30,Swindon,58.22
2020-08-31,Swindon,58.83
2020-09-01,Swindon,59.28
2020-09-02,Swindon,59.43
2020-09-03,Swindon,59.75
2020-09-04,Swindon,60.29
2020-09-05,Swindon,60.43
2020-09-06,Swindon,60.59
2020-09-07,Swindon,60.45
2020-09-08,Swindon,60.45
2020-09-09,Swindon,60.58
2020-09-10,Swindon,60.47
2020-09-11,Swindon,60.77
2020-09-12,Swindon,60.98
2020-09-13,Swindon,61.18
2020-09-14,Swindon,61.36
2020-09-15,Swindon,61.56
2020-09-16,Swindon,61.88
2020-09-17,Swindon,62.45
2020-09-18,Swindon,62.42
2020-09-19,Swindon,62.32
2020-09-20,Swindon,62.26
2020-09-21,Swindon,62.14
2020-09-22,Swindon,62.35
2020-09-23,Swindon,62.6
2020-09-24,Swindon,62.81
2020-09-25,Swindon,63.21
2020-09-26,Swindon,63.8
2020-09-27,Swindon,64.35
2020-09-28,Swindon,65.05
2020-09-29,Swindon,65.47
2020-09-30,Swindon,65.75
2020-10-01,Swindon,65.88
2020-10-02,Swindon,65.93
2020-10-03,Swindon,66.19
2020-10-04,Swindon,66.5
2020-10-05,Swindon,66.77
2020-10-06,Swindon,66.96
2020-10-07,Swindon,67.19
2020-10-08,Swindon,67.61
2020-10-09,Swindon,68.03
2020-10-10,Swindon,68.15
2020-10-11,Swindon,68.21
2020-10-12,Swindon,68.15
2020-10-13,Swindon,67.85
2020-10-14,Swindon,67.82
2020-10-15,Swindon,68.11
2020-10-16,Swindon,68.32
2020-10-17,Swindon,68.61
2020-10-18,Swindon,68.65
2020-10-19,Swindon,68.75
2020-10-20,Swindon,69.18
2020-10-21,Swindon,69.51
2020-10-22,Swindon,69.33
2020-10-23,Swindon,69.25
2020-10-24,Swindon,69.21
2020-10-25,Swindon,69.3
2020-10-26,Swindon,69.36
2020-10-27,Swindon,69.58
2020-10-28,Swindon,69.64
2020-10-29,Swindon,69.98
2020-10-30,Swindon,70.35
2020-10-31,Swindon,70.66
2020-11-01,Swindon,70.86
2020-11-02,Swindon,71.13
2020-11-03,Swindon,71.3
2020-11-04,Swindon,71.52
2020-11-05,Swindon,71.66
2020-11-06,Swindon,71.67
2020-11-07,Swindon,71.64
2020-11-08,Swindon,72.01
2020-11-09,Swindon,72.33
2020-11-10,Swindon,72.58
2020-11-11,Swindon,72.49
2020-11-12,Swindon,72.33
2020-11-13,Swindon,72.19
2020-11-14,Swindon,72.1
2020-11-15,Swindon,72.01
2020-11-16,Swindon,71.92
2020-11-17,Swindon,72.01
2020-11-18,Swindon,72.18
2020-11-19,Swindon,72.27
2020-11-20,Swindon,72.38
2020-11-21,Swindon,72.53
2020-11-22,Swindon,72.79
2020-11-23,Swindon,72.98
2020-11-24,Swindon,72.7
2020-11-25,Swindon,72.75
2020-11-26,Swindon,72.83
2020-11-27,Swindon,73.13
2020-11-28,Swindon,73.52
2020-11-29,Swindon,73.55
2020-11-30,Swindon,73.71
2020-12-01,Swindon,73.94
2020-12-02,Swindon,73.97
2020-12-03,Swindon,74.17
2020-12-04,Swindon,74.06
2020-12-05,Swindon,73.97
2020-12-06,Swindon,74
2020-12-07,Swindon,73.98
2020-12-08,Swindon,73.94
2020-12-09,Swindon,74.11
2020-12-10,Swindon,74.14
2020-12-11,Swindon,74.45
2020-12-12,Swindon,74.67
2020-12-13,Swindon,74.96
2020-12-14,Swindon,75.2
2020-12-15,Swindon,75.72
2020-12-16,Swindon,76.12
2020-12-17,Swindon,76.29
2020-12-18,Swindon,76.3
2020-12-19,Swindon,76.15
2020-12-20,Swindon,75.85
2020-12-21,Swindon,75.57
2020-12-22,Swindon,75.29
2020-12-23,Swindon,75.09
2020-12-24,Swindon,75.2
2020-12-25,Swindon,75.29
2020-12-26,Swindon,75.39
2020-12-27,Swindon,75.54
2020-12-28,Swindon,75.89
2020-12-29,Swindon,76.06
2020-12-30,Swindon,76.09
2020-12-31,Swindon,75.82
2021-01-01,Swindon,75.19
2021-01-02,Swindon,74.26
2021-01-03,Swindon,73.14
2021-01-04,Swindon,71.72
2021-01-05,Swindon,70.19
2021-01-06,Swindon,68.99
2021-01-07,Swindon,68.26
2021-01-08,Swindon,67.73
2021-01-09,Swindon,67.3
2021-01-10,Swindon,67.13
2021-01-11,Swindon,66.98
2021-01-12,Swindon,66.96
2021-01-13,Swindon,66.59
2021-01-14,Swindon,66.09
2021-01-15,Swindon,65.87
2021-01-16,Swindon,66.04
2021-01-17,Swindon,66.13
2021-01-18,Swindon,66.41
2021-01-19,Swindon,66.99
2021-01-20,Swindon,67.65
2021-01-21,Swindon,68.06
2021-01-22,Swindon,68.46
2021-01-23,Swindon,68.59
2021-01-24,Swindon,68.86
2021-01-25,Swindon,69.08
2021-01-26,Swindon,68.96
2021-01-27,Swindon,69.01
2021-01-28,Swindon,69.25
2021-01-29,Swindon,69.51
2021-01-30,Swindon,69.96
2021-01-31,Swindon,70.32
2021-02-01,Swindon,70.62
2021-02-02,Swindon,71.21
2021-02-03,Swindon,71.69
2021-02-04,Swindon,72.16
2021-02-05,Swindon,72.64
2021-02-06,Swindon,72.94
2021-02-07,Swindon,73.24
2021-02-08,Swindon,73.36
2021-02-09,Swindon,73.56
2021-02-10,Swindon,73.68
2021-02-11,Swindon,73.79
2021-02-12,Swindon,73.85
2021-02-13,Swindon,73.99
2021-02-14,Swindon,74.07
2021-02-15,Swindon,74.3
2021-02-16,Swindon,74.17
2021-02-17,Swindon,73.99
2021-02-18,Swindon,73.97
2021-02-19,Swindon,73.7
2021-02-20,Swindon,73.33
2021-02-21,Swindon,72.9
2021-02-22,Swindon,72.56
2021-02-23,Swindon,72.44
2021-02-24,Swindon,72.56
2021-02-25,Swindon,72.42
2021-02-26,Swindon,72.69
2021-02-27,Swindon,73.02
2021-02-28,Swindon,73.43
2021-03-01,Swindon,73.66
2021-03-02,Swindon,73.78
2021-03-03,Swindon,73.97
2021-03-04,Swindon,74.52
2021-03-05,Swindon,74.86
2021-03-06,Swindon,75.37
2021-03-07,Swindon,75.74
2021-03-08,Swindon,76.28
2021-03-09,Swindon,77.01
2021-03-10,Swindon,77.51
2021-03-11,Swindon,77.88
2021-03-12,Swindon,78.48
2021-03-13,Swindon,79.12
2021-03-14,Swindon,79.91
2021-03-15,Swindon,80.49
2021-03-16,Swindon,81.19
2021-03-17,Swindon,81.84
2021-03-18,Swindon,82.47
2021-03-19,Swindon,83.24
2021-03-20,Swindon,84.34
2021-03-21,Swindon,85.45
2021-03-22,Swindon,86.43
2021-03-23,Swindon,87.27
2021-03-24,Swindon,88.09
2021-03-25,Swindon,88.94
2021-03-26,Swindon,89.45
2021-03-27,Swindon,89.6
2021-03-28,Swindon,89.67
2021-03-29,Swindon,89.98
2021-03-30,Swindon,90.27
2021-03-31,Swindon,90.6
2021-04-01,Swindon,90.11
2021-04-02,Swindon,90.17
2021-04-03,Swindon,89.98
2021-04-04,Swindon,90.16
2021-04-05,Swindon,90.42
2021-04-06,Swindon,90.17
2021-04-07,Swindon,89.76
2021-04-08,Swindon,90.29
2021-04-09,Swindon,90.31
2021-04-10,Swindon,90.52
2021-04-11,Swindon,90.55
2021-04-12,Swindon,90.7
2021-04-13,Swindon,91.42
2021-04-14,Swindon,92.39
2021-04-15,Swindon,92.97
2021-04-16,Swindon,93.88
2021-04-17,Swindon,94.69
2021-04-18,Swindon,95.59
2021-04-19,Swindon,96.48
2021-04-20,Swindon,97.32
2021-04-21,Swindon,98.14
2021-04-22,Swindon,99.07
2021-04-23,Swindon,99.77
2021-04-24,Swindon,100.61
2021-04-25,Swindon,101.03
2021-04-26,Swindon,101.07
2021-04-27,Swindon,101.21
2021-04-28,Swindon,101.42
2021-04-29,Swindon,101.68
2021-04-30,Swindon,101.82
2021-05-01,Swindon,101.88
2021-05-02,Swindon,102.17
2021-05-03,Swindon,102.8
2021-05-04,Swindon,103
2021-05-05,Swindon,103.26
2021-05-06,Swindon,103.61
2021-05-07,Swindon,104.03
2021-05-08,Swindon,104.52
2021-05-09,Swindon,104.92
2021-05-10,Swindon,105.18
2021-05-11,Swindon,105.48
2021-05-12,Swindon,105.69
2021-05-13,Swindon,105.6
2021-05-14,Swindon,105.71
2021-05-15,Swindon,105.83
2021-05-16,Swindon,105.93
2021-05-17,Swindon,105.84
2021-05-18,Swindon,105.9
2021-05-19,Swindon,105.98
2021-05-20,Swindon,106.25
2021-05-21,Swindon,106.49
2021-05-22,Swindon,106.84
2021-05-23,Swindon,107.33
2021-05-24,Swindon,108.16
2021-05-25,Swindon,108.71
2021-05-26,Swindon,109.4
2021-05-27,Swindon,110.2
2021-05-28,Swindon,110.97
2021-05-29,Swindon,111.77
2021-05-30,Swindon,112.69
2021-05-31,Swindon,113.63
2021-06-01,Swindon,114.31
2021-06-02,Swindon,114.47
2021-06-03,Swindon,114.64
2021-06-04,Swindon,114.88
2021-06-05,Swindon,114.84
2021-06-06,Swindon,114.63
2021-06-07,Swindon,114.13
2021-06-08,Swindon,114.21
2021-06-09,Swindon,114.54
2021-06-10,Swindon,114.64
2021-06-11,Swindon,114.45
2021-06-12,Swindon,114.17
2021-06-13,Swindon,113.99
2021-06-14,Swindon,114.13
2021-06-15,Swindon,114.4
2021-06-16,Swindon,114.73
2021-06-17,Swindon,114.75
2021-06-18,Swindon,114.8
2021-06-19,Swindon,114.81
2021-06-20,Swindon,114.85
2021-06-21,Swindon,115.2
2021-06-22,Swindon,115.51
2021-06-23,Swindon,115.88
2021-06-24,Swindon,116.47
2021-06-25,Swindon,117.01
2021-06-26,Swindon,117.77
2021-06-27,Swindon,118.44
2021-06-28,Swindon,118.95
2021-06-29,Swindon,119.36
2021-06-30,Swindon,119.57
2021-07-01,Swindon,119.79
2021-07-02,Swindon,120.02
2021-07-03,Swindon,120.71
2021-07-04,Swindon,121.09
2021-07-05,Swindon,121.53
2021-07-06,Swindon,122.32
2021-07-07,Swindon,123.38
2021-07-08,Swindon,124.67
2021-07-09,Swindon,125.75
2021-07-10,Swindon,126.08
2021-07-11,Swindon,126.73
2021-07-12,Swindon,126.98
2021-07-13,Swindon,126.94
2021-07-14,Swindon,126.25
2021-07-15,Swindon,126.29
2021-07-16,Swindon,126.4
2021-07-17,Swindon,127.16
2021-07-18,Swindon,127.81
2021-07-19,Swindon,128.25
2021-07-20,Swindon,128.37
2021-07-21,Swindon,129.15
2021-07-22,Swindon,128.93
2021-07-23,Swindon,128.44
2021-07-24,Swindon,128.08
2021-07-25,Swindon,127.7
2021-07-26,Swindon,127.3
2021-07-27,Swindon,127.17
2021-07-28,Swindon,126.37
2021-07-29,Swindon,126.07
2021-07-30,Swindon,125.82
2021-07-31,Swindon,125.48
2021-08-01,Swindon,125.06
2021-08-02,Swindon,124.58
2021-08-03,Swindon,124
2021-08-04,Swindon,124.14
2021-08-05,Swindon,124.25
2021-08-06,Swindon,124.87
2021-08-07,Swindon,125.39
2021-08-08,Swindon,125.95
2021-08-09,Swindon,126.79
2021-08-10,Swindon,127.59
2021-08-11,Swindon,127.93
2021-08-12,Swindon,128.35
2021-08-13,Swindon,128.76
2021-08-14,Swindon,129.13
2021-08-15,Swindon,129.58
2021-08-16,Swindon,129.79
2021-08-17,Swindon,130.11
2021-08-18,Swindon,131.08
2021-08-19,Swindon,131.02
2021-08-20,Swindon,131.29
2021-08-21,Swindon,131.25
2021-08-22,Swindon,131.51
2021-08-23,Swindon,131.5
2021-08-24,Swindon,131.73
2021-08-25,Swindon,131.61
2021-08-26,Swindon,132.11
2021-08-27,Swindon,132.3
2021-08-28,Swindon,132.87
2021-08-29,Swindon,133.1
2021-08-30,Swindon,134.11
2021-08-31,Swindon,134.06
2021-09-01,Swindon,133.92
2021-09-02,Swindon,133.87
2021-09-03,Swindon,133.78
2021-09-04,Swindon,133.3
2021-09-05,Swindon,132.94
2021-09-06,Swindon,132.33
2021-09-07,Swindon,132.37
2021-09-08,Swindon,132.49
2021-09-09,Swindon,132.14
2021-09-10,Swindon,131.81
2021-09-11,Swindon,131.58
2021-09-12,Swindon,131.63
2021-09-13,Swindon,131.69
2021-09-14,Swindon,131.49
2021-09-15,Swindon,131.28
2021-09-16,Swindon,131.59
2021-09-17,Swindon,132.03
2021-09-18,Swindon,131.95
2021-09-19,Swindon,131.63
2021-09-20,Swindon,131.5
2021-09-21,Swindon,131.62
2021-09-22,Swindon,131.82
2021-09-23,Swindon,132.11
2021-09-24,Swindon,131.81
2021-09-25,Swindon,131.97
2021-09-26,Swindon,132.24
2021-09-27,Swindon,132.41
2021-09-28,Swindon,132.6
2021-09-29,Swindon,132.75
2021-09-30,Swindon,132.82
2021-10-01,Swindon,132.66
2021-10-02,Swindon,133.39
2021-10-03,Swindon,133.29
2021-10-04,Swindon,133.44
2021-10-05,Swindon,133.7
2021-10-06,Swindon,134.09
2021-10-07,Swindon,134.55
2021-10-08,Swindon,135.6
2021-10-09,Swindon,135.62
2021-10-10,Swindon,136.57
2021-10-11,Swindon,136.87
2021-10-12,Swindon,137.28
2021-10-13,Swindon,137.34
2021-10-14,Swindon,137.09
2021-10-15,Swindon,136.56
2021-10-16,Swindon,136.33
2021-10-17,Swindon,135.57
2021-10-18,Swindon,134.83
2021-10-19,Swindon,134.34
2021-10-20,Swindon,134.19
2021-10-21,Swindon,134.12
2021-10-22,Swindon,134.3
2021-10-23,Swindon,134.37
2021-10-24,Swindon,134.39
2021-10-25,Swindon,134.65
2021-10-26,Swindon,134.8
2021-10-27,Swindon,134.8
2021-10-28,Swindon,134.9
2021-10-29,Swindon,135.15
2021-10-30,Swindon,135.6
2021-10-31,Swindon,135.9
2021-11-01,Swindon,136.26
2021-11-02,Swindon,136.05
2021-11-03,Swindon,136.22
2021-11-04,Swindon,136.79
2021-11-05,Swindon,137.07
2021-11-06,Swindon,137.49
2021-11-07,Swindon,138.39
2021-11-08,Swindon,139.2
2021-11-09,Swindon,140.31
2021-11-10,Swindon,140.93
2021-11-11,Swindon,141
2021-11-12,Swindon,141.51
2021-11-13,Swindon,141.46
2021-11-14,Swindon,141.19
2021-11-15,Swindon,141.03
2021-11-16,Swindon,141.08
2021-11-17,Swindon,141.62
2021-11-18,Swindon,142.12
2021-11-19,Swindon,142.24
2021-11-20,Swindon,142.61
2021-11-21,Swindon,143.02
2021-11-22,Swindon,143.34
2021-11-23,Swindon,143.62
2021-11-24,Swindon,143.37
2021-11-25,Swindon,143.31
2021-11-26,Swindon,143.31
2021-11-27,Swindon,143.56
2021-11-28,Swindon,143.91
2021-11-29,Swindon,144.1
2021-11-30,Swindon,144.14
2021-12-01,Swindon,144.12
2021-12-02,Swindon,144.08
2021-12-03,Swindon,144.19
2021-12-04,Swindon,143.83
2021-12-05,Swindon,143.52
2021-12-06,Swindon,143.27
2021-12-07,Swindon,143.17
2021-12-08,Swindon,143.07
2021-12-09,Swindon,142.94
2021-12-10,Swindon,142.76
2021-12-11,Swindon,142.84
2021-12-12,Swindon,143.31
2021-12-13,Swindon,144.07
2021-12-14,Swindon,144.46
2021-12-15,Swindon,144.58
2021-12-16,Swindon,144.81
2021-12-17,Swindon,145
2021-12-18,Swindon,145.18
2021-12-19,Swindon,145.09
2021-12-20,Swindon,144.9
2021-12-21,Swindon,144.59
2021-12-22,Swindon,144.77
2021-12-23,Swindon,144.86
2021-12-24,Swindon,145.15
2021-12-25,Swindon,145.65
2021-12-26,Swindon,146.2
2021-12-27,Swindon,147.08
2021-12-28,Swindon,147.98
2021-12-29,Swindon,148.67
2021-12-30,Swindon,148.56
2021-12-31,Swindon,148.31
2022-01-01,Swindon,147.26
2022-01-02,Swindon,145.67
2022-01-03,Swindon,143.48
2022-01-04,Swindon,141.18
2022-01-05,Swindon,138.7
2022-01-06,Swindon,137.29
2022-01-07,Swindon,136.03
2022-01-08,Swindon,135.88
2022-01-09,Swindon,136.02
2022-01-10,Swindon,136.23
2022-01-11,Swindon,136.71
2022-01-12,Swindon,137.6
2022-01-13,Swindon,137.88
2022-01-14,Swindon,137.55
2022-01-15,Swindon,136.51
2022-01-16,Swindon,136.09
2022-01-17,Swindon,135.73
2022-01-18,Swindon,135.47
2022-01-19,Swindon,135.41
2022-01-20,Swindon,135.64
2022-01-21,Swindon,136.22
2022-01-22,Swindon,137.12
2022-01-23,Swindon,137.67
2022-01-24,Swindon,138.71
2022-01-25,Swindon,139.86
2022-01-26,Swindon,140.57
2022-01-27,Swindon,141.15
2022-01-28,Swindon,141.63
2022-01-29,Swindon,141.9
2022-01-30,Swindon,142.4
2022-01-31,Swindon,142.69
2022-02-01,Swindon,142.93
2022-02-02,Swindon,143.83
2022-02-03,Swindon,144.77
2022-02-04,Swindon,145.97
2022-02-05,Swindon,146.9
2022-02-06,Swindon,147.8
2022-02-07,Swindon,148.47
2022-02-08,Swindon,149.59
2022-02-09,Swindon,150.57
2022-02-10,Swindon,151.9
2022-02-11,Swindon,153.03
2022-02-12,Swindon,153.96
2022-02-13,Swindon,154.85
2022-02-14,Swindon,155.5
2022-02-15,Swindon,155.99
2022-02-16,Swindon,156.24
2022-02-17,Swindon,156.43
2022-02-18,Swindon,156.12
2022-02-19,Swindon,155.87
2022-02-20,Swindon,155.52
2022-02-21,Swindon,154.89
2022-02-22,Swindon,154.27
2022-02-23,Swindon,153.8
2022-02-24,Swindon,153.11
2022-02-25,Swindon,152.84
2022-02-26,Swindon,152.57
2022-02-27,Swindon,151.89
2022-02-28,Swindon,151.69
2022-03-01,Swindon,151.22
2022-03-02,Swindon,150.88
2022-03-03,Swindon,150.91
2022-03-04,Swindon,150.26
2022-03-05,Swindon,149.74
2022-03-06,Swindon,149.18
2022-03-07,Swindon,148.66
2022-03-08,Swindon,147.97
2022-03-09,Swindon,147.2
2022-03-10,Swindon,146.18
2022-03-11,Swindon,146.11
2022-03-12,Swindon,146.16
2022-03-13,Swindon,146.38
2022-03-14,Swindon,146.46
2022-03-15,Swindon,146.88
2022-03-16,Swindon,147.44
2022-03-17,Swindon,148.07
2022-03-18,Swindon,148.43
2022-03-19,Swindon,148.97
2022-03-20,Swindon,149.52
2022-03-21,Swindon,150
2022-03-22,Swindon,150.19
2022-03-23,Swindon,150.31
2022-03-24,Swindon,150.17
2022-03-25,Swindon,150.05
2022-03-26,Swindon,149.7
2022-03-27,Swindon,149.28
2022-03-28,Swindon,148.9
2022-03-29,Swindon,148.69
2022-03-30,Swindon,148.65
2022-03-31,Swindon,148.69
2022-04-01,Swindon,148.26
2022-04-02,Swindon,148.05
2022-04-03,Swindon,147.37
2022-04-04,Swindon,147.09
2022-04-05,Swindon,146.72
2022-04-06,Swindon,146.49
2022-04-07,Swindon,146.51
2022-04-08,Swindon,147.21
2022-04-09,Swindon,147.5
2022-04-10,Swindon,147.98
2022-04-11,Swindon,148.41
2022-04-12,Swindon,149.03
2022-04-13,Swindon,149.58
2022-04-14,Swindon,150.08
2022-04-15,Swindon,150.47
2022-04-16,Swindon,150.48
2022-04-17,Swindon,150.78
2022-04-18,Swindon,151.52
2022-04-19,Swindon,151.93
2022-04-20,Swindon,151.45
2022-04-21,Swindon,150.56
2022-04-22,Swindon,149.23
2022-04-23,Swindon,148.39
2022-04-24,Swindon,147.79
2022-04-25,Swindon,146.76
2022-04-26,Swindon,145.99
2022-04-27,Swindon,145.59
2022-04-28,Swindon,145.65
2022-04-29,Swindon,145.96
2022-04-30,Swindon,146.12
2022-05-01,Swindon,146.36
2022-05-02,Swindon,146.48
2022-05-03,Swindon,146.64
2022-05-04,Swindon,146.73
2022-05-05,Swindon,146.81
2022-05-06,Swindon,147.03
2022-05-07,Swindon,147.36
2022-05-08,Swindon,147.74
2022-05-09,Swindon,148.24
2022-05-10,Swindon,148.87
2022-05-11,Swindon,149.46
2022-05-12,Swindon,149.75
2022-05-13,Swindon,149.69
2022-05-14,Swindon,149.78
2022-05-15,Swindon,149.78
2022-05-16,Swindon,150.24
2022-05-17,Swindon,150.16
2022-05-18,Swindon,150.3
2022-05-19,Swindon,150.7
2022-05-20,Swindon,151.3
2022-05-21,Swindon,151.49
2022-05-22,Swindon,152.03
2022-05-23,Swindon,152.48
2022-05-24,Swindon,153.05
2022-05-25,Swindon,153.62
2022-05-26,Swindon,153.82
2022-05-27,Swindon,153.97
2022-05-28,Swindon,154.87
2022-05-29,Swindon,155.62
2022-05-30,Swindon,156.61
2022-05-31,Swindon,157.79
2022-06-01,Swindon,158.26
2022-06-02,Swindon,158.47
2022-06-03,Swindon,158.47
2022-06-04,Swindon,158.05
2022-06-05,Swindon,157.56
2022-06-06,Swindon,156.1
2022-06-07,Swindon,154.22
2022-06-08,Swindon,152.77
2022-06-09,Swindon,151.22
2022-06-10,Swindon,150.11
2022-06-11,Swindon,149.47
2022-06-12,Swindon,148.7
2022-06-13,Swindon,148.59
2022-06-14,Swindon,148.26
2022-06-15,Swindon,147.45
2022-06-16,Swindon,147.5
2022-06-17,Swindon,147.93
2022-06-18,Swindon,148.19
2022-06-19,Swindon,148.8
2022-06-20,Swindon,149.02
2022-06-21,Swindon,149.51
2022-06-22,Swindon,149.73
2022-06-23,Swindon,150.13
2022-06-24,Swindon,150.35
2022-06-25,Swindon,150.34
2022-06-26,Swindon,149.94
2022-06-27,Swindon,149.25
2022-06-28,Swindon,149.02
2022-06-29,Swindon,150.06
2022-06-30,Swindon,150.89
2022-07-01,Swindon,151.96
2022-07-02,Swindon,153.31
2022-07-03,Swindon,154.43
2022-07-04,Swindon,155.71
2022-07-05,Swindon,157.09
2022-07-06,Swindon,158.41
2022-07-07,Swindon,159.68
2022-07-08,Swindon,160.53
2022-07-09,Swindon,161.41
2022-07-10,Swindon,161.94
2022-07-11,Swindon,162.37
2022-07-12,Swindon,162.8
2022-07-13,Swindon,163.17
2022-07-14,Swindon,163.47
2022-07-15,Swindon,163.64
2022-07-16,Swindon,163.17
2022-07-17,Swindon,162.98
2022-07-18,Swindon,162.9
2022-07-19,Swindon,162.46
2022-07-20,Swindon,161.82
2022-07-21,Swindon,161.04
2022-07-22,Swindon,160.11
2022-07-23,Swindon,159.04
2022-07-24,Swindon,158.47
2022-07-25,Swindon,157.98
2022-07-26,Swindon,157.77
2022-07-27,Swindon,157.45
2022-07-28,Swindon,156.62
2022-07-29,Swindon,155.97
2022-07-30,Swindon,155.95
2022-07-31,Swindon,155.58
2022-08-01,Swindon,155.03
2022-08-02,Swindon,154.32
2022-08-03,Swindon,153.69
2022-08-04,Swindon,153.6
2022-08-05,Swindon,153.9
2022-08-06,Swindon,154.24
2022-08-07,Swindon,154.69
2022-08-08,Swindon,155.03
2022-08-09,Swindon,155.3
2022-08-10,Swindon,155.43
2022-08-11,Swindon,155.5
2022-08-12,Swindon,155.4
2022-08-13,Swindon,155.08
2022-08-14,Swindon,155
2022-08-15,Swindon,154.78
2022-08-16,Swindon,155.04
2022-08-17,Swindon,155.3
2022-08-18,Swindon,155.52
2022-08-19,Swindon,155.85
2022-08-20,Swindon,156.49
2022-08-21,Swindon,156.34
2022-08-22,Swindon,156.49
2022-08-23,Swindon,155.9
2022-08-24,Swindon,155.02
2022-08-25,Swindon,154.37
2022-08-26,Swindon,153.42
2022-08-27,Swindon,152.54
2022-08-28,Swindon,152.02
2022-08-29,Swindon,151.7
2022-08-30,Swindon,151.38
2022-08-31,Swindon,151.69
2022-09-01,Swindon,151.73
2022-09-02,Swindon,151.72
2022-09-03,Swindon,151.52
2022-09-04,Swindon,151.23
2022-09-05,Swindon,150.49
2022-09-06,Swindon,150.39
2022-09-07,Swindon,150.02
2022-09-08,Swindon,149.62
2022-09-09,Swindon,149.34
2022-09-10,Swindon,148.63
2022-09-11,Swindon,147.61
2022-09-12,Swindon,147.02
2022-09-13,Swindon,146.46
2022-09-14,Swindon,145.85
2022-09-15,Swindon,145.63
2022-09-16,Swindon,145.22
2022-09-17,Swindon,145.16
2022-09-18,Swindon,145.55
2022-09-19,Swindon,145.74
2022-09-20,Swindon,145.45
2022-09-21,Swindon,145.39
2022-09-22,Swindon,144.7
2022-09-23,Swindon,144.62
2022-09-24,Swindon,144.47
2022-09-25,Swindon,144.08
2022-09-26,Swindon,144.44
