date,state,% gap in trend over last year
2020-02-22,VA,-0.5
2020-02-23,VA,-0.4
2020-02-24,VA,-0.5
2020-02-25,VA,-0.6
2020-02-26,VA,-0.6
2020-02-27,VA,-0.6
2020-02-28,VA,-0.7000000000000001
2020-02-29,VA,-0.5
2020-03-01,VA,-0.6
2020-03-02,VA,-0.6
2020-03-03,VA,-0.7000000000000001
2020-03-04,VA,-0.6
2020-03-05,VA,-0.8
2020-03-06,VA,-0.8999999999999999
2020-03-07,VA,-1.3
2020-03-08,VA,-1.5
2020-03-09,VA,-1.7000000000000002
2020-03-10,VA,-1.9
2020-03-11,VA,-2.1
2020-03-12,VA,-2.3
2020-03-13,VA,-2.7
2020-03-14,VA,-2.8000000000000003
2020-03-15,VA,-3.2
2020-03-16,VA,-3.5999999999999996
2020-03-17,VA,-4.1000000000000005
2020-03-18,VA,-4.7
2020-03-19,VA,-5.2
2020-03-20,VA,-6
2020-03-21,VA,-7.3
2020-03-22,VA,-8.3
2020-03-23,VA,-9.3
2020-03-24,VA,-10.299999999999999
2020-03-25,VA,-11.3
2020-03-26,VA,-12.4
2020-03-27,VA,-13.700000000000001
2020-03-28,VA,-14.7
2020-03-29,VA,-15.8
2020-03-30,VA,-16.8
2020-03-31,VA,-17.8
2020-04-01,VA,-18.9
2020-04-02,VA,-20.1
2020-04-03,VA,-21
2020-04-04,VA,-22.1
2020-04-05,VA,-23.200000000000003
2020-04-06,VA,-24.3
2020-04-07,VA,-25.5
2020-04-08,VA,-26.3
2020-04-09,VA,-27.1
2020-04-10,VA,-27.900000000000002
2020-04-11,VA,-28.299999999999997
2020-04-12,VA,-28.799999999999997
2020-04-13,VA,-29.299999999999997
2020-04-14,VA,-29.7
2020-04-15,VA,-30
2020-04-16,VA,-30.5
2020-04-17,VA,-30.9
2020-04-18,VA,-31.2
2020-04-19,VA,-31.5
2020-04-20,VA,-31.8
2020-04-21,VA,-32
2020-04-22,VA,-32.4
2020-04-23,VA,-33.1
2020-04-24,VA,-33.800000000000004
2020-04-25,VA,-34.300000000000004
2020-04-26,VA,-34.8
2020-04-27,VA,-35.3
2020-04-28,VA,-35.8
2020-04-29,VA,-36.3
2020-04-30,VA,-36.3
2020-05-01,VA,-36.1
2020-05-02,VA,-36.3
2020-05-03,VA,-36.4
2020-05-04,VA,-36.5
2020-05-05,VA,-36.4
2020-05-06,VA,-36.5
2020-05-07,VA,-36.5
2020-05-08,VA,-36.4
2020-05-09,VA,-36.199999999999996
2020-05-10,VA,-36
2020-05-11,VA,-35.9
2020-05-12,VA,-35.9
2020-05-13,VA,-36.199999999999996
2020-05-14,VA,-36.3
2020-05-15,VA,-36.199999999999996
2020-05-16,VA,-36.199999999999996
2020-05-17,VA,-36.199999999999996
2020-05-18,VA,-36.1
2020-05-19,VA,-36
2020-05-20,VA,-35.5
2020-05-21,VA,-35
2020-05-22,VA,-34.8
2020-05-23,VA,-34.599999999999994
2020-05-24,VA,-34.5
2020-05-25,VA,-34.4
2020-05-26,VA,-34.300000000000004
2020-05-27,VA,-34.300000000000004
2020-05-28,VA,-34.4
2020-05-29,VA,-34.4
2020-05-30,VA,-34.2
2020-05-31,VA,-33.900000000000006
2020-06-01,VA,-33.7
2020-06-02,VA,-33.5
2020-06-03,VA,-33.2
2020-06-04,VA,-32.9
2020-06-05,VA,-32.6
2020-06-06,VA,-32.4
2020-06-07,VA,-32.300000000000004
2020-06-08,VA,-32
2020-06-09,VA,-31.8
2020-06-10,VA,-31.6
2020-06-11,VA,-31.5
2020-06-12,VA,-31.3
2020-06-13,VA,-31.1
2020-06-14,VA,-30.9
2020-06-15,VA,-30.7
2020-06-16,VA,-30.5
2020-06-17,VA,-30.3
2020-06-18,VA,-30.099999999999998
2020-06-19,VA,-29.799999999999997
2020-06-20,VA,-29.7
2020-06-21,VA,-29.4
2020-06-22,VA,-29.099999999999998
2020-06-23,VA,-28.9
2020-06-24,VA,-28.7
2020-06-25,VA,-28.4
2020-06-26,VA,-28.299999999999997
2020-06-27,VA,-27.900000000000002
2020-06-28,VA,-27.500000000000004
2020-06-29,VA,-27.200000000000003
2020-06-30,VA,-26.8
2020-07-01,VA,-26.5
2020-07-02,VA,-26.200000000000003
2020-07-03,VA,-25.900000000000002
2020-07-04,VA,-25.8
2020-07-05,VA,-25.7
2020-07-06,VA,-25.8
2020-07-07,VA,-25.7
2020-07-08,VA,-25.5
2020-07-09,VA,-25.2
2020-07-10,VA,-25.1
2020-07-11,VA,-24.8
2020-07-12,VA,-24.6
2020-07-13,VA,-24.4
2020-07-14,VA,-24.2
2020-07-15,VA,-24
2020-07-16,VA,-24
2020-07-17,VA,-23.9
2020-07-18,VA,-24
2020-07-19,VA,-24
2020-07-20,VA,-23.799999999999997
2020-07-21,VA,-23.599999999999998
2020-07-22,VA,-23.3
2020-07-23,VA,-23
2020-07-24,VA,-22.5
2020-07-25,VA,-22
2020-07-26,VA,-21.4
2020-07-27,VA,-21.099999999999998
2020-07-28,VA,-21.099999999999998
2020-07-29,VA,-20.9
2020-07-30,VA,-20.5
2020-07-31,VA,-20.200000000000003
2020-08-01,VA,-20.1
2020-08-02,VA,-20.1
2020-08-03,VA,-20.1
2020-08-04,VA,-19.900000000000002
2020-08-05,VA,-20
2020-08-06,VA,-20.599999999999998
2020-08-07,VA,-21.099999999999998
2020-08-08,VA,-21.6
2020-08-09,VA,-22
2020-08-10,VA,-22.3
2020-08-11,VA,-22.6
2020-08-12,VA,-22.900000000000002
2020-08-13,VA,-23.1
2020-08-14,VA,-23.200000000000003
2020-08-15,VA,-23.200000000000003
2020-08-16,VA,-23.200000000000003
2020-08-17,VA,-23.3
2020-08-18,VA,-23.3
2020-08-19,VA,-23.200000000000003
2020-08-20,VA,-23.1
2020-08-21,VA,-23.3
2020-08-22,VA,-23.400000000000002
2020-08-23,VA,-23.5
2020-08-24,VA,-23.599999999999998
2020-08-25,VA,-23.7
2020-08-26,VA,-23.9
2020-08-27,VA,-23.9
2020-08-28,VA,-23.799999999999997
2020-08-29,VA,-23.799999999999997
2020-08-30,VA,-23.599999999999998
2020-08-31,VA,-23.400000000000002
2020-09-01,VA,-23.200000000000003
2020-09-02,VA,-23.1
2020-09-03,VA,-22.8
2020-09-04,VA,-22.7
2020-09-05,VA,-22.7
2020-09-06,VA,-22.7
2020-09-07,VA,-22.8
2020-09-08,VA,-22.8
2020-09-09,VA,-22.900000000000002
2020-09-10,VA,-22.900000000000002
2020-09-11,VA,-22.7
2020-09-12,VA,-22.7
2020-09-13,VA,-22.6
2020-09-14,VA,-22.5
2020-09-15,VA,-22.5
2020-09-16,VA,-22.3
2020-09-17,VA,-22.2
2020-09-18,VA,-22.2
2020-09-19,VA,-22.2
2020-09-20,VA,-22.1
2020-09-21,VA,-22.1
2020-09-22,VA,-22
2020-09-23,VA,-21.9
2020-09-24,VA,-21.8
2020-09-25,VA,-21.6
2020-09-26,VA,-21.4
2020-09-27,VA,-21.3
2020-09-28,VA,-21.2
2020-09-29,VA,-21
2020-09-30,VA,-20.7
2020-10-01,VA,-20.599999999999998
2020-10-02,VA,-20.5
2020-10-03,VA,-20.4
2020-10-04,VA,-20.3
2020-10-05,VA,-20.3
2020-10-06,VA,-20.5
2020-10-07,VA,-20.7
2020-10-08,VA,-20.7
2020-10-09,VA,-20.7
2020-10-10,VA,-20.8
2020-10-11,VA,-20.7
2020-10-12,VA,-20.7
2020-10-13,VA,-20.4
2020-10-14,VA,-20.1
2020-10-15,VA,-20.1
2020-10-16,VA,-20.3
2020-10-17,VA,-20.4
2020-10-18,VA,-20.4
2020-10-19,VA,-20.5
2020-10-20,VA,-20.7
2020-10-21,VA,-20.8
2020-10-22,VA,-20.8
2020-10-23,VA,-20.7
2020-10-24,VA,-20.599999999999998
2020-10-25,VA,-20.4
2020-10-26,VA,-20.3
2020-10-27,VA,-20.200000000000003
2020-10-28,VA,-20.1
2020-10-29,VA,-19.900000000000002
2020-10-30,VA,-19.5
2020-10-31,VA,-19.2
2020-11-01,VA,-18.9
2020-11-02,VA,-18.7
2020-11-03,VA,-18.6
2020-11-04,VA,-18.5
2020-11-05,VA,-18.5
2020-11-06,VA,-18.6
2020-11-07,VA,-18.8
2020-11-08,VA,-18.9
2020-11-09,VA,-19
2020-11-10,VA,-19
2020-11-11,VA,-19.1
2020-11-12,VA,-19.2
2020-11-13,VA,-19.2
2020-11-14,VA,-19.400000000000002
2020-11-15,VA,-19.6
2020-11-16,VA,-19.7
2020-11-17,VA,-19.900000000000002
2020-11-18,VA,-19.900000000000002
2020-11-19,VA,-19.8
2020-11-20,VA,-19.8
2020-11-21,VA,-19.5
2020-11-22,VA,-19.3
2020-11-23,VA,-19
2020-11-24,VA,-18.8
2020-11-25,VA,-18.7
2020-11-26,VA,-18.5
2020-11-27,VA,-18.4
2020-11-28,VA,-18.4
2020-11-29,VA,-18.3
2020-11-30,VA,-18.099999999999998
2020-12-01,VA,-18.099999999999998
2020-12-02,VA,-18.2
2020-12-03,VA,-18.2
2020-12-04,VA,-18.2
2020-12-05,VA,-18.099999999999998
2020-12-06,VA,-18.2
2020-12-07,VA,-18.4
2020-12-08,VA,-18.2
2020-12-09,VA,-17.9
2020-12-10,VA,-17.7
2020-12-11,VA,-17.4
2020-02-01,VT,0
2020-02-02,VT,-0.2
2020-02-03,VT,-0.3
2020-02-04,VT,-0.5
2020-02-05,VT,-0.6
2020-02-06,VT,-0.6
2020-02-07,VT,-0.7000000000000001
2020-02-08,VT,-1
2020-02-09,VT,-1.3
2020-02-10,VT,-1.7999999999999998
2020-02-11,VT,-2.1
2020-02-12,VT,-2.1
2020-02-13,VT,-2.4
2020-02-14,VT,-2.4
2020-02-15,VT,-2.9000000000000004
2020-02-16,VT,-3
2020-02-17,VT,-3.2
2020-02-18,VT,-3.2
2020-02-19,VT,-3.4000000000000004
2020-02-20,VT,-3.5999999999999996
2020-02-21,VT,-3.9
2020-02-22,VT,-3.8
2020-02-23,VT,-3.8
2020-02-24,VT,-3.6999999999999997
2020-02-25,VT,-4
2020-02-26,VT,-4.3999999999999995
2020-02-27,VT,-4.8
2020-02-28,VT,-4.9
2020-02-29,VT,-4.7
2020-03-01,VT,-4.7
2020-03-02,VT,-4.8
2020-03-03,VT,-4.8
2020-03-04,VT,-4.6
2020-03-05,VT,-4.3999999999999995
2020-03-06,VT,-4.7
2020-03-07,VT,-4.9
2020-03-08,VT,-5.2
2020-03-09,VT,-5.4
2020-03-10,VT,-5.4
2020-03-11,VT,-5.800000000000001
2020-03-12,VT,-6
2020-03-13,VT,-6.6000000000000005
2020-03-14,VT,-6.9
2020-03-15,VT,-7.3999999999999995
2020-03-16,VT,-7.9
2020-03-17,VT,-8.9
2020-03-18,VT,-9.700000000000001
2020-03-19,VT,-10.4
2020-03-20,VT,-11.1
2020-03-21,VT,-12.6
2020-03-22,VT,-14.000000000000002
2020-03-23,VT,-15.4
2020-03-24,VT,-16.7
2020-03-25,VT,-18.2
2020-03-26,VT,-19.900000000000002
2020-03-27,VT,-21.9
2020-03-28,VT,-23.5
2020-03-29,VT,-25.2
2020-03-30,VT,-26.700000000000003
2020-03-31,VT,-28.299999999999997
2020-04-01,VT,-29.799999999999997
2020-04-02,VT,-31.2
2020-04-03,VT,-32.2
2020-04-04,VT,-33.4
2020-04-05,VT,-34.9
2020-04-06,VT,-36.7
2020-04-07,VT,-38.4
2020-04-08,VT,-39.7
2020-04-09,VT,-41.099999999999994
2020-04-10,VT,-42.5
2020-04-11,VT,-43.6
2020-04-12,VT,-44.4
2020-04-13,VT,-44.7
2020-04-14,VT,-44.800000000000004
2020-04-15,VT,-44.9
2020-04-16,VT,-45
2020-04-17,VT,-45
2020-04-18,VT,-44.9
2020-04-19,VT,-44.9
2020-04-20,VT,-45.2
2020-04-21,VT,-45.5
2020-04-22,VT,-45.9
2020-04-23,VT,-46.400000000000006
2020-04-24,VT,-46.9
2020-04-25,VT,-47.099999999999994
2020-04-26,VT,-47.4
2020-04-27,VT,-47.599999999999994
2020-04-28,VT,-47.8
2020-04-29,VT,-47.8
2020-04-30,VT,-47.599999999999994
2020-05-01,VT,-47.5
2020-05-02,VT,-47.4
2020-05-03,VT,-47.5
2020-05-04,VT,-47.5
2020-05-05,VT,-47.599999999999994
2020-05-06,VT,-47.8
2020-05-07,VT,-48
2020-05-08,VT,-48.1
2020-05-09,VT,-48.1
2020-05-10,VT,-48.199999999999996
2020-05-11,VT,-48.4
2020-05-12,VT,-48.4
2020-05-13,VT,-48.699999999999996
2020-05-14,VT,-48.9
2020-05-15,VT,-48.699999999999996
2020-05-16,VT,-48.699999999999996
2020-05-17,VT,-48.699999999999996
2020-05-18,VT,-48.6
2020-05-19,VT,-48.6
2020-05-20,VT,-48.3
2020-05-21,VT,-48
2020-05-22,VT,-48
2020-05-23,VT,-47.9
2020-05-24,VT,-47.699999999999996
2020-05-25,VT,-47.699999999999996
2020-05-26,VT,-47.699999999999996
2020-05-27,VT,-47.699999999999996
2020-05-28,VT,-47.8
2020-05-29,VT,-47.099999999999994
2020-05-30,VT,-46.1
2020-05-31,VT,-45.2
2020-06-01,VT,-44.2
2020-06-02,VT,-43.4
2020-06-03,VT,-42.6
2020-06-04,VT,-41.9
2020-06-05,VT,-41.699999999999996
2020-06-06,VT,-42
2020-06-07,VT,-42.3
2020-06-08,VT,-42.5
2020-06-09,VT,-42.699999999999996
2020-06-10,VT,-42.8
2020-06-11,VT,-42.9
2020-06-12,VT,-43.1
2020-06-13,VT,-42.8
2020-06-14,VT,-42.6
2020-06-15,VT,-42.199999999999996
2020-06-16,VT,-42
2020-06-17,VT,-41.699999999999996
2020-06-18,VT,-41.4
2020-06-19,VT,-41
2020-06-20,VT,-41
2020-06-21,VT,-40.699999999999996
2020-06-22,VT,-40.6
2020-06-23,VT,-40.5
2020-06-24,VT,-40.1
2020-06-25,VT,-40
2020-06-26,VT,-39.900000000000006
2020-06-27,VT,-39.6
2020-06-28,VT,-39.4
2020-06-29,VT,-38.9
2020-06-30,VT,-38.6
2020-07-01,VT,-38.5
2020-07-02,VT,-38.1
2020-07-03,VT,-37.6
2020-07-04,VT,-37.2
2020-07-05,VT,-37
2020-07-06,VT,-36.8
2020-07-07,VT,-36.4
2020-07-08,VT,-36.1
2020-07-09,VT,-35.9
2020-07-10,VT,-35.8
2020-07-11,VT,-35.8
2020-07-12,VT,-35.8
2020-07-13,VT,-35.699999999999996
2020-07-14,VT,-35.699999999999996
2020-07-15,VT,-35.6
2020-07-16,VT,-35.4
2020-07-17,VT,-35.199999999999996
2020-07-18,VT,-35.099999999999994
2020-07-19,VT,-34.599999999999994
2020-07-20,VT,-34.2
2020-07-21,VT,-33.800000000000004
2020-07-22,VT,-33.300000000000004
2020-07-23,VT,-33
2020-07-24,VT,-32.6
2020-07-25,VT,-32
2020-07-26,VT,-31.7
2020-07-27,VT,-31.5
2020-07-28,VT,-31.2
2020-07-29,VT,-31.1
2020-07-30,VT,-30.8
2020-07-31,VT,-30.4
2020-08-01,VT,-30.2
2020-08-02,VT,-30
2020-08-03,VT,-29.7
2020-08-04,VT,-29.599999999999998
2020-08-05,VT,-29.5
2020-08-06,VT,-29.4
2020-08-07,VT,-29.5
2020-08-08,VT,-29.799999999999997
2020-08-09,VT,-29.9
2020-08-10,VT,-30
2020-08-11,VT,-30.099999999999998
2020-08-12,VT,-30.2
2020-08-13,VT,-30.3
2020-08-14,VT,-31
2020-08-15,VT,-31.7
2020-08-16,VT,-32.2
2020-08-17,VT,-32.9
2020-08-18,VT,-33.5
2020-08-19,VT,-33.900000000000006
2020-08-20,VT,-34.4
2020-08-21,VT,-34.4
2020-08-22,VT,-34.300000000000004
2020-08-23,VT,-34.2
2020-08-24,VT,-34.2
2020-08-25,VT,-34
2020-08-26,VT,-34
2020-08-27,VT,-34
2020-08-28,VT,-34
2020-08-29,VT,-33.800000000000004
2020-08-30,VT,-33.6
2020-08-31,VT,-33.300000000000004
2020-09-01,VT,-33.1
2020-09-02,VT,-32.800000000000004
2020-09-03,VT,-32.6
2020-09-04,VT,-32.5
2020-09-05,VT,-32.300000000000004
2020-09-06,VT,-32.2
2020-09-07,VT,-32.2
2020-09-08,VT,-32
2020-09-09,VT,-31.8
2020-09-10,VT,-31.4
2020-09-11,VT,-31
2020-09-12,VT,-30.599999999999998
2020-09-13,VT,-30.3
2020-09-14,VT,-30
2020-09-15,VT,-29.799999999999997
2020-09-16,VT,-29.4
2020-09-17,VT,-29.2
2020-09-18,VT,-28.199999999999996
2020-09-19,VT,-27.200000000000003
2020-09-20,VT,-26.3
2020-09-21,VT,-25.5
2020-09-22,VT,-24.3
2020-09-23,VT,-23.3
2020-09-24,VT,-22.1
2020-09-25,VT,-21.8
2020-09-26,VT,-21.5
2020-09-27,VT,-21
2020-09-28,VT,-20.5
2020-09-29,VT,-20.3
2020-09-30,VT,-20.200000000000003
2020-10-01,VT,-20.599999999999998
2020-10-02,VT,-21
2020-10-03,VT,-21.2
2020-10-04,VT,-21.8
2020-10-05,VT,-22.400000000000002
2020-10-06,VT,-23.200000000000003
2020-10-07,VT,-23.9
2020-10-08,VT,-24.2
2020-10-09,VT,-24.5
2020-10-10,VT,-24.5
2020-10-11,VT,-24.5
2020-10-12,VT,-24.5
2020-10-13,VT,-24.3
2020-10-14,VT,-24
2020-10-15,VT,-23.9
2020-10-16,VT,-23.799999999999997
2020-10-17,VT,-23.5
2020-10-18,VT,-23.400000000000002
2020-10-19,VT,-23.3
2020-10-20,VT,-23.400000000000002
2020-10-21,VT,-23.3
2020-10-22,VT,-23.200000000000003
2020-10-23,VT,-23
2020-10-24,VT,-23
2020-10-25,VT,-22.900000000000002
2020-10-26,VT,-22.7
2020-10-27,VT,-22.8
2020-10-28,VT,-22.900000000000002
2020-10-29,VT,-23
2020-10-30,VT,-23
2020-10-31,VT,-23
2020-11-01,VT,-23.1
2020-11-02,VT,-23.400000000000002
2020-11-03,VT,-23.5
2020-11-04,VT,-23.1
2020-11-05,VT,-23.200000000000003
2020-11-06,VT,-23.3
2020-11-07,VT,-23.3
2020-11-08,VT,-23.1
2020-11-09,VT,-22.8
2020-11-10,VT,-22.2
2020-11-11,VT,-21.9
2020-11-12,VT,-21.5
2020-11-13,VT,-21.099999999999998
2020-11-14,VT,-21.2
2020-11-15,VT,-21.4
2020-11-16,VT,-21.6
2020-11-17,VT,-21.9
2020-11-18,VT,-22
2020-11-19,VT,-22.1
2020-11-20,VT,-22.2
2020-11-21,VT,-21.7
2020-11-22,VT,-21.4
2020-11-23,VT,-21
2020-11-24,VT,-20.7
2020-11-25,VT,-20.599999999999998
2020-11-26,VT,-20.599999999999998
2020-11-27,VT,-20.4
2020-11-28,VT,-20.5
2020-11-29,VT,-20.5
2020-11-30,VT,-20.4
2020-12-01,VT,-20.200000000000003
2020-12-02,VT,-20.200000000000003
2020-12-03,VT,-19.900000000000002
2020-12-04,VT,-19.7
2020-12-05,VT,-19.400000000000002
2020-12-06,VT,-19.2
2020-12-07,VT,-19.1
2020-12-08,VT,-19
2020-12-09,VT,-18.6
2020-12-10,VT,-18.4
2020-12-11,VT,-18.099999999999998
2020-02-01,WA,0
2020-02-02,WA,-0.5
2020-02-03,WA,-0.8999999999999999
2020-02-04,WA,-1.4000000000000001
2020-02-05,WA,-1.3
2020-02-06,WA,-1.2
2020-02-07,WA,-1.4000000000000001
2020-02-08,WA,-1.4000000000000001
2020-02-09,WA,-1.2
2020-02-10,WA,-1.0999999999999999
2020-02-11,WA,-0.8999999999999999
2020-02-12,WA,-0.5
2020-02-13,WA,-0.3
2020-02-14,WA,-0
2020-02-15,WA,0.2
2020-02-16,WA,0.3
2020-02-17,WA,0.4
2020-02-18,WA,0.5
2020-02-19,WA,0.4
2020-02-20,WA,0.5
2020-02-21,WA,0.5
2020-02-22,WA,0.3
2020-02-23,WA,0.4
2020-02-24,WA,0.5
2020-02-25,WA,0.8
2020-02-26,WA,1.0999999999999999
2020-02-27,WA,1.3
2020-02-28,WA,1.6
2020-02-29,WA,2.1
2020-03-01,WA,2.4
2020-03-02,WA,2.7
2020-03-03,WA,2.7
2020-03-04,WA,2.5
2020-03-05,WA,2.1
2020-03-06,WA,1.6
2020-03-07,WA,1
2020-03-08,WA,0.4
2020-03-09,WA,-0.3
2020-03-10,WA,-0.6
2020-03-11,WA,-0.8
2020-03-12,WA,-0.8999999999999999
2020-03-13,WA,-1.2
2020-03-14,WA,-1.3
2020-03-15,WA,-1.6
2020-03-16,WA,-1.7999999999999998
2020-03-17,WA,-2.6
2020-03-18,WA,-3.4000000000000004
2020-03-19,WA,-4.3
2020-03-20,WA,-5.4
2020-03-21,WA,-6.800000000000001
2020-03-22,WA,-8
2020-03-23,WA,-9.2
2020-03-24,WA,-10.299999999999999
2020-03-25,WA,-11.4
2020-03-26,WA,-12.3
2020-03-27,WA,-13.3
2020-03-28,WA,-14.2
2020-03-29,WA,-15.299999999999999
2020-03-30,WA,-16.3
2020-03-31,WA,-17.5
2020-04-01,WA,-18.9
2020-04-02,WA,-20.599999999999998
2020-04-03,WA,-21.6
2020-04-04,WA,-22.900000000000002
2020-04-05,WA,-24.099999999999998
2020-04-06,WA,-25.4
2020-04-07,WA,-26.5
2020-04-08,WA,-27.3
2020-04-09,WA,-27.800000000000004
2020-04-10,WA,-28.9
2020-04-11,WA,-29.799999999999997
2020-04-12,WA,-30.7
2020-04-13,WA,-31.5
2020-04-14,WA,-32.300000000000004
2020-04-15,WA,-33
2020-04-16,WA,-33.7
2020-04-17,WA,-34.300000000000004
2020-04-18,WA,-34.8
2020-04-19,WA,-35.3
2020-04-20,WA,-35.8
2020-04-21,WA,-36.199999999999996
2020-04-22,WA,-36.7
2020-04-23,WA,-37.5
2020-04-24,WA,-38.3
2020-04-25,WA,-38.6
2020-04-26,WA,-38.9
2020-04-27,WA,-39.2
2020-04-28,WA,-39.6
2020-04-29,WA,-40
2020-04-30,WA,-39.900000000000006
2020-05-01,WA,-39.800000000000004
2020-05-02,WA,-40.1
2020-05-03,WA,-40.300000000000004
2020-05-04,WA,-40.6
2020-05-05,WA,-40.8
2020-05-06,WA,-41
2020-05-07,WA,-41.199999999999996
2020-05-08,WA,-41.4
2020-05-09,WA,-41.4
2020-05-10,WA,-41.4
2020-05-11,WA,-41.6
2020-05-12,WA,-41.6
2020-05-13,WA,-41.9
2020-05-14,WA,-41.9
2020-05-15,WA,-41.699999999999996
2020-05-16,WA,-41.6
2020-05-17,WA,-41.5
2020-05-18,WA,-41.3
2020-05-19,WA,-41.3
2020-05-20,WA,-40.9
2020-05-21,WA,-40.6
2020-05-22,WA,-40.6
2020-05-23,WA,-40.6
2020-05-24,WA,-40.6
2020-05-25,WA,-40.6
2020-05-26,WA,-40.6
2020-05-27,WA,-40.6
2020-05-28,WA,-40.8
2020-05-29,WA,-40.8
2020-05-30,WA,-40.699999999999996
2020-05-31,WA,-40.699999999999996
2020-06-01,WA,-40.6
2020-06-02,WA,-40.400000000000006
2020-06-03,WA,-40.300000000000004
2020-06-04,WA,-40.1
2020-06-05,WA,-40
2020-06-06,WA,-39.800000000000004
2020-06-07,WA,-39.6
2020-06-08,WA,-39.4
2020-06-09,WA,-39.2
2020-06-10,WA,-39.1
2020-06-11,WA,-39
2020-06-12,WA,-39
2020-06-13,WA,-38.7
2020-06-14,WA,-38.6
2020-06-15,WA,-38.5
2020-06-16,WA,-38.4
2020-06-17,WA,-38.3
2020-06-18,WA,-38.2
2020-06-19,WA,-38
2020-06-20,WA,-38.1
2020-06-21,WA,-37.8
2020-06-22,WA,-37.6
2020-06-23,WA,-37.5
2020-06-24,WA,-37.3
2020-06-25,WA,-37
2020-06-26,WA,-36.7
2020-06-27,WA,-36.4
2020-06-28,WA,-36.1
2020-06-29,WA,-35.9
2020-06-30,WA,-35.6
2020-07-01,WA,-35.5
2020-07-02,WA,-35.6
2020-07-03,WA,-35.6
2020-07-04,WA,-35.699999999999996
2020-07-05,WA,-35.8
2020-07-06,WA,-36
2020-07-07,WA,-36
2020-07-08,WA,-36
2020-07-09,WA,-35.699999999999996
2020-07-10,WA,-35.5
2020-07-11,WA,-35.3
2020-07-12,WA,-35.099999999999994
2020-07-13,WA,-35
2020-07-14,WA,-34.699999999999996
2020-07-15,WA,-34.5
2020-07-16,WA,-34.4
2020-07-17,WA,-34.2
2020-07-18,WA,-34.2
2020-07-19,WA,-34
2020-07-20,WA,-33.7
2020-07-21,WA,-33.5
2020-07-22,WA,-33.300000000000004
2020-07-23,WA,-33
2020-07-24,WA,-32.7
2020-07-25,WA,-32.300000000000004
2020-07-26,WA,-32
2020-07-27,WA,-31.7
2020-07-28,WA,-31.6
2020-07-29,WA,-31.3
2020-07-30,WA,-30.9
2020-07-31,WA,-30.7
2020-08-01,WA,-30.5
2020-08-02,WA,-30.5
2020-08-03,WA,-30.5
2020-08-04,WA,-30.4
2020-08-05,WA,-30.4
2020-08-06,WA,-30.599999999999998
2020-08-07,WA,-30.8
2020-08-08,WA,-31.1
2020-08-09,WA,-31.1
2020-08-10,WA,-31.2
2020-08-11,WA,-31.1
2020-08-12,WA,-31.1
2020-08-13,WA,-31.2
2020-08-14,WA,-31.1
2020-08-15,WA,-31
2020-08-16,WA,-31
2020-08-17,WA,-30.9
2020-08-18,WA,-31
2020-08-19,WA,-30.8
2020-08-20,WA,-30.8
2020-08-21,WA,-30.8
2020-08-22,WA,-30.7
2020-08-23,WA,-30.599999999999998
2020-08-24,WA,-30.599999999999998
2020-08-25,WA,-30.5
2020-08-26,WA,-30.599999999999998
2020-08-27,WA,-30.599999999999998
2020-08-28,WA,-30.5
2020-08-29,WA,-30.3
2020-08-30,WA,-30.099999999999998
2020-08-31,WA,-29.9
2020-09-01,WA,-29.799999999999997
2020-09-02,WA,-29.799999999999997
2020-09-03,WA,-29.5
2020-09-04,WA,-29.4
2020-09-05,WA,-29.4
2020-09-06,WA,-29.5
2020-09-07,WA,-29.599999999999998
2020-09-08,WA,-29.599999999999998
2020-09-09,WA,-29.599999999999998
2020-09-10,WA,-29.5
2020-09-11,WA,-29.5
2020-09-12,WA,-29.599999999999998
2020-09-13,WA,-29.599999999999998
2020-09-14,WA,-29.599999999999998
2020-09-15,WA,-29.5
2020-09-16,WA,-29.4
2020-09-17,WA,-29.4
2020-09-18,WA,-29.4
2020-09-19,WA,-29.299999999999997
2020-09-20,WA,-29.2
2020-09-21,WA,-29.099999999999998
2020-09-22,WA,-28.999999999999996
2020-09-23,WA,-28.9
2020-09-24,WA,-28.799999999999997
2020-09-25,WA,-28.599999999999998
2020-09-26,WA,-28.499999999999996
2020-09-27,WA,-28.299999999999997
2020-09-28,WA,-28.1
2020-09-29,WA,-27.900000000000002
2020-09-30,WA,-27.700000000000003
2020-10-01,WA,-27.6
2020-10-02,WA,-27.500000000000004
2020-10-03,WA,-27.200000000000003
2020-10-04,WA,-27
2020-10-05,WA,-26.900000000000002
2020-10-06,WA,-26.900000000000002
2020-10-07,WA,-26.8
2020-10-08,WA,-26.5
2020-10-09,WA,-26.400000000000002
2020-10-10,WA,-26.3
2020-10-11,WA,-26.1
2020-10-12,WA,-26
2020-10-13,WA,-25.6
2020-10-14,WA,-25.5
2020-10-15,WA,-25.3
2020-10-16,WA,-25.2
2020-10-17,WA,-24.9
2020-10-18,WA,-24.9
2020-10-19,WA,-24.8
2020-10-20,WA,-24.7
2020-10-21,WA,-24.6
2020-10-22,WA,-24.6
2020-10-23,WA,-24.4
2020-10-24,WA,-24.5
2020-10-25,WA,-24.3
2020-10-26,WA,-24.099999999999998
2020-10-27,WA,-24.099999999999998
2020-10-28,WA,-24
2020-10-29,WA,-23.9
2020-10-30,WA,-23.7
2020-10-31,WA,-23.599999999999998
2020-11-01,WA,-23.400000000000002
2020-11-02,WA,-23.3
2020-11-03,WA,-23.3
